fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,margen_pct,precio_min_viable,descuento_pct,promocion_activa,ingreso_estimado,margen_estimado_eur,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,var_precio_comp_min_7d,alerta_bajada_competidor,ratio_precio_mercado,diferencia_precio_min,diferencia_precio_avg,diferencia_comp_max,volatilidad_comp,dia_semana,es_fin_semana,mes,trimestre,semana_anio,es_festivo,es_blackfriday,es_navidad,es_semana_santa,es_verano,es_primavera,stock_disponible,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d
2023-06-17,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,150.71,91.21,21.87,23.73,23.6,21.87,23.07,23.73,-0.0839,1,0.9332,-0.34,-1.54,1.86,0.0806,5,1,6,2,24,0,0,0,0,1,0,0,6.0,6.0,6.0,6.43,7.0
2023-06-18,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,215.3,130.3,21.62,20.22,23.55,20.22,21.8,23.55,-0.1076,1,0.9876,1.31,-0.27,3.33,0.1528,6,1,6,2,24,0,0,0,0,1,0,0,7.0,13.0,2.0,6.57,7.03
2023-06-19,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,129.18,78.18,21.72,21.24,21.67,21.24,21.54,21.72,-0.0275,0,0.9995,0.29,-0.01,0.48,0.0223,0,0,6,2,25,0,0,0,0,1,0,14,10.0,6.0,11.0,6.14,7.3
2023-06-20,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,107.65,65.15,19.54,23.62,24.16,19.54,22.44,24.16,-0.132,1,0.9594,1.99,-0.91,4.62,0.2059,1,0,6,2,25,0,0,0,0,1,0,9,6.0,6.0,11.0,6.14,7.13
2023-06-21,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,14,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,301.42,182.42,20.71,20.69,23.56,20.69,21.65,23.56,-0.1159,1,0.9945,0.84,-0.12,2.87,0.1326,2,0,6,2,25,0,0,0,0,1,0,0,5.0,5.0,9.0,6.0,6.93
2023-06-22,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,172.24,104.24,20.16,22.2,21.54,20.16,21.3,22.2,-0.0898,1,1.0108,1.37,0.23,2.04,0.0958,3,0,6,2,25,0,0,0,0,1,0,0,14.0,3.0,8.0,7.29,7.1
2023-06-23,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,129.18,78.18,19.53,20.69,24.35,19.53,21.52,24.35,-0.1546,1,1.0005,2.0,0.01,4.82,0.224,4,0,6,2,25,0,0,0,0,1,0,0,8.0,6.0,8.0,8.0,7.1
2023-06-24,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,129.18,78.18,20.19,22.35,23.31,20.19,21.95,23.31,-0.0694,1,0.9809,1.34,-0.42,3.12,0.1421,5,1,6,2,25,0,0,0,0,1,0,0,6.0,7.0,8.0,8.0,7.03
2023-06-25,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,129.18,78.18,20.43,21.36,21.07,20.43,20.95,21.36,-0.1387,1,1.0277,1.1,0.58,0.93,0.0444,6,1,6,2,25,0,0,0,0,1,0,0,6.0,10.0,3.0,7.86,6.97
2023-06-26,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,150.71,91.21,18.85,20.69,24.28,18.85,21.27,24.28,-0.1779,1,1.0122,2.68,0.26,5.43,0.2553,0,0,6,2,26,0,0,0,0,1,0,0,6.0,6.0,8.0,7.29,7.07
2023-06-27,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,150.71,91.21,19.65,22.71,23.08,19.65,21.81,23.08,-0.1222,1,0.9872,1.88,-0.28,3.43,0.1573,1,0,6,2,26,0,0,0,0,1,0,13,7.0,5.0,7.0,7.43,7.03
2023-06-28,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,21.53,8.5,13.03,0.6052,10.62,0.06,1,150.71,91.21,20.95,20.46,23.57,20.46,21.66,23.57,-0.0726,1,0.994,1.07,-0.13,3.11,0.1436,2,0,6,2,26,0,0,0,0,1,0,6,7.0,14.0,7.0,7.71,7.03
2023-06-29,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,93.88,59.88,20.74,22.76,24.3,20.74,22.6,24.3,-0.1183,1,1.0385,2.73,0.87,3.56,0.1575,3,0,6,2,26,0,0,0,0,1,0,2,7.0,8.0,6.0,6.71,7.03
2023-06-30,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,164.29,104.79,21.52,20.84,21.63,20.84,21.33,21.63,-0.0853,1,1.1003,2.63,2.14,0.79,0.037,4,0,6,2,26,0,0,0,0,1,0,0,4.0,6.0,4.0,6.14,6.97
2023-07-01,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,164.29,104.79,20.41,22.59,21.15,20.41,21.38,22.59,-0.1005,1,1.0978,3.06,2.09,2.18,0.102,5,1,7,3,26,0,0,0,0,1,0,0,7.0,6.0,7.0,6.29,7.07
2023-07-02,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,187.76,119.76,21.4,22.57,23.45,21.4,22.47,23.45,-0.0589,1,1.0445,2.07,1.0,2.05,0.0912,6,1,7,3,26,0,0,0,0,1,0,0,7.0,6.0,4.0,6.43,7.07
2023-07-03,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,187.76,119.76,18.96,23.77,23.76,18.96,22.16,23.77,-0.0954,1,1.0591,4.51,1.31,4.81,0.2171,0,0,7,3,27,0,0,0,0,1,0,0,8.0,7.0,13.0,6.71,7.2
2023-07-04,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,117.35,74.85,19.84,24.02,23.19,19.84,22.35,24.02,-0.0507,1,1.0501,3.63,1.12,4.18,0.187,1,0,7,3,27,0,0,0,0,1,0,0,8.0,7.0,11.0,6.86,7.03
2023-07-05,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.47,8.5,14.97,0.6378,10.62,0.0,0,117.35,74.85,19.4,23.76,20.96,19.4,21.37,23.76,-0.1217,1,1.0983,4.07,2.1,4.36,0.204,2,0,7,3,27,0,0,0,0,1,0,0,5.0,7.0,5.0,6.57,6.83
2023-07-06,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,119.3,76.8,21.66,24.18,24.54,21.66,23.46,24.54,-0.1058,1,1.0171,2.2,0.4,2.88,0.1228,3,0,7,3,27,0,0,0,0,1,0,0,5.0,4.0,6.0,6.29,6.83
2023-07-07,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,95.44,61.44,21.05,22.92,23.87,21.05,22.61,23.87,-0.0218,0,1.0553,2.81,1.25,2.82,0.1247,4,0,7,3,27,0,0,0,0,1,0,0,5.0,7.0,5.0,6.43,6.8
2023-07-08,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,20.39,24.12,24.6,20.39,23.04,24.6,-0.1147,1,1.0356,3.47,0.82,4.21,0.1827,5,1,7,3,27,0,0,0,0,1,0,0,4.0,7.0,8.0,6.0,6.77
2023-07-09,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,167.02,107.52,21.61,23.59,23.63,21.61,22.94,23.63,0.0339,0,1.0401,2.25,0.92,2.02,0.0881,6,1,7,3,27,0,0,0,0,1,0,0,8.0,8.0,8.0,6.14,6.77
2023-07-10,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,119.3,76.8,22.09,22.26,21.4,21.4,21.92,22.26,0.0257,0,1.0885,2.46,1.94,0.86,0.0392,0,0,7,3,28,0,0,0,0,1,0,0,7.0,8.0,6.0,6.0,6.73
2023-07-11,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,95.44,61.44,20.58,21.55,21.19,20.58,21.11,21.55,-0.0199,0,1.1303,3.28,2.75,0.97,0.0459,1,0,7,3,28,0,0,0,0,1,0,0,5.0,5.0,13.0,5.57,6.7
2023-07-12,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,214.74,138.24,21.76,22.38,23.4,21.76,22.51,23.4,0.0352,0,1.06,2.1,1.35,1.64,0.0729,2,0,7,3,28,0,0,0,0,1,0,0,4.0,5.0,6.0,5.43,6.4
2023-07-13,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,119.3,76.8,21.58,24.02,21.22,21.22,22.27,24.02,-0.0155,0,1.0714,2.64,1.59,2.8,0.1257,3,0,7,3,28,0,0,0,0,1,0,0,9.0,5.0,6.0,6.0,6.5
2023-07-14,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,3,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,71.58,46.08,20.86,20.38,23.04,20.38,21.43,23.04,-0.0515,1,1.1134,3.48,2.43,2.66,0.1241,4,0,7,3,28,0,0,0,0,1,0,0,5.0,4.0,5.0,6.0,6.47
2023-07-15,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,238.6,153.6,19.11,23.65,24.37,19.11,22.38,24.37,-0.1843,1,1.0661,4.75,1.48,5.26,0.235,5,1,7,3,28,0,0,0,0,1,0,0,3.0,8.0,3.0,5.86,6.4
2023-07-16,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,21.33,21.23,22.2,21.23,21.59,22.2,-0.0084,0,1.1051,2.63,2.27,0.97,0.0449,6,1,7,3,28,0,0,0,0,1,0,0,10.0,7.0,6.0,6.14,6.63
2023-07-17,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,11,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,262.46,168.96,19.18,23.06,21.8,19.18,21.35,23.06,-0.0938,1,1.1176,4.68,2.51,3.88,0.1817,0,0,7,3,29,0,0,0,0,1,0,0,8.0,5.0,7.0,6.29,6.7
2023-07-18,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,21.36,21.0,24.25,21.0,22.2,24.25,-0.0325,0,1.0748,2.86,1.66,3.25,0.1464,1,0,7,3,29,0,0,0,0,1,0,0,11.0,4.0,10.0,7.14,6.83
2023-07-19,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,167.02,107.52,19.89,23.7,21.95,19.89,21.85,23.7,-0.19,1,1.092,3.97,2.01,3.81,0.1744,2,0,7,3,29,0,0,0,0,1,0,0,8.0,9.0,6.0,7.71,6.77
2023-07-20,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,119.3,76.8,20.09,22.12,23.93,20.09,22.05,23.93,-0.1149,1,1.0821,3.77,1.81,3.84,0.1741,3,0,7,3,29,0,0,0,0,1,0,0,7.0,5.0,5.0,7.43,6.8
2023-07-21,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,3,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,71.58,46.08,21.82,21.68,20.89,20.89,21.46,21.82,-0.1185,1,1.1118,2.97,2.4,0.93,0.0433,4,0,7,3,29,0,0,0,0,1,0,0,5.0,3.0,14.0,7.43,6.8
2023-07-22,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,143.16,92.16,18.95,22.69,21.81,18.95,21.15,22.69,-0.0847,1,1.1281,4.91,2.71,3.74,0.1768,5,1,7,3,29,0,0,0,0,1,0,0,3.0,10.0,8.0,7.43,6.43
2023-07-23,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,21.26,23.05,20.83,20.83,21.71,23.05,-0.0204,0,1.099,3.03,2.15,2.22,0.1023,6,1,7,3,29,0,0,0,0,1,0,0,6.0,8.0,6.0,6.86,6.37
2023-07-24,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,238.6,153.6,21.41,22.76,22.89,21.41,22.35,22.89,-0.0034,0,1.0676,2.45,1.51,1.48,0.0662,0,0,7,3,30,0,0,0,0,1,0,0,8.0,11.0,6.0,6.86,6.43
2023-07-25,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,143.16,92.16,19.01,20.22,24.41,19.01,21.21,24.41,-0.1331,1,1.1249,4.85,2.65,5.4,0.2546,1,0,7,3,30,0,0,0,0,1,0,0,10.0,8.0,6.0,6.71,6.57
2023-07-26,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,214.74,138.24,20.75,23.26,21.24,20.75,21.75,23.26,-0.0489,0,1.097,3.11,2.11,2.51,0.1154,2,0,7,3,30,0,0,0,0,1,0,0,6.0,7.0,7.0,6.43,6.57
2023-07-27,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,2,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,47.72,30.72,20.18,23.79,23.64,20.18,22.54,23.79,-0.1178,1,1.0586,3.68,1.32,3.61,0.1602,3,0,7,3,30,0,0,0,0,1,0,0,9.0,5.0,7.0,6.71,6.63
2023-07-28,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,143.16,92.16,21.21,23.42,23.24,21.21,22.62,23.42,-0.003,0,1.0548,2.65,1.24,2.21,0.0977,4,0,7,3,30,0,0,0,0,1,0,0,2.0,3.0,7.0,6.29,6.47
2023-07-29,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,214.74,138.24,21.28,21.45,20.69,20.69,21.14,21.45,-0.036,0,1.1287,3.17,2.72,0.76,0.036,5,1,7,3,30,0,0,0,0,1,0,0,6.0,6.0,4.0,6.71,6.43
2023-07-30,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,19.51,23.85,23.64,19.51,22.33,23.85,-0.0809,1,1.0685,4.35,1.53,4.34,0.1944,6,1,7,3,30,0,0,0,0,1,0,0,9.0,8.0,7.0,7.14,6.6
2023-07-31,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,238.6,153.6,19.15,22.81,21.53,19.15,21.16,22.81,-0.0486,0,1.1276,4.71,2.7,3.66,0.173,0,0,7,3,31,0,0,0,0,1,0,0,8.0,10.0,7.0,7.14,6.63
2023-08-01,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.86,8.5,15.36,0.6438,10.62,0.0,0,190.88,122.88,20.12,22.37,23.9,20.12,22.13,23.9,-0.185,1,1.0782,3.74,1.73,3.78,0.1708,1,0,8,3,31,0,0,0,0,1,0,0,10.0,6.0,8.0,7.14,6.73
2023-08-02,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,3,22.9,24.11,8.5,15.61,0.6474,10.62,0.0,0,72.33,46.83,19.01,20.29,21.21,19.01,20.17,21.21,-0.1044,1,1.1953,5.1,3.94,2.2,0.1091,2,0,8,3,31,0,0,0,0,1,0,0,8.0,9.0,8.0,7.43,6.73
2023-08-03,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,24.11,8.5,15.61,0.6474,10.62,0.0,0,192.88,124.88,20.82,23.14,22.57,20.82,22.18,23.14,-0.1345,1,1.087,3.29,1.93,2.32,0.1046,3,0,8,3,31,0,0,0,0,1,0,0,3.0,2.0,5.0,6.57,6.57
2023-08-04,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,24.11,8.5,15.61,0.6474,10.62,0.0,0,144.66,93.66,19.78,20.74,23.27,19.78,21.26,23.27,-0.1282,1,1.1341,4.33,2.85,3.49,0.1642,4,0,8,3,31,0,0,0,0,1,0,0,8.0,6.0,5.0,7.43,6.67
2023-08-05,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,14,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,328.86,209.86,21.14,23.73,22.77,21.14,22.55,23.73,0.0119,0,1.0417,2.35,0.94,2.59,0.1149,5,1,8,3,31,0,0,0,0,1,0,0,6.0,9.0,5.0,7.43,6.7
2023-08-06,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,11,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,258.39,164.89,22.31,22.97,21.08,21.08,22.12,22.97,-0.0202,0,1.0619,2.41,1.37,1.89,0.0854,6,1,8,3,31,0,0,0,0,1,0,0,14.0,8.0,4.0,8.14,7.0
2023-08-07,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,211.41,134.91,20.06,22.24,21.74,20.06,21.35,22.24,-0.0654,1,1.1002,3.43,2.14,2.18,0.1021,0,0,8,3,32,0,0,0,0,1,0,0,11.0,10.0,8.0,8.57,7.23
2023-08-08,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,1,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,23.49,14.99,20.92,21.3,23.4,20.92,21.87,23.4,-0.0206,0,1.0741,2.57,1.62,2.48,0.1134,1,0,8,3,32,0,0,0,0,1,0,0,9.0,8.0,7.0,8.43,7.27
2023-08-09,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,164.43,104.93,20.63,21.7,22.75,20.63,21.69,22.75,-0.0752,1,1.083,2.86,1.8,2.12,0.0977,2,0,8,3,32,0,0,0,0,1,0,0,1.0,3.0,5.0,7.43,7.07
2023-08-10,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,234.9,149.9,21.44,23.65,21.52,21.44,22.2,23.65,0.0166,0,1.0581,2.05,1.29,2.21,0.0995,3,0,8,3,32,0,0,0,0,1,0,0,7.0,8.0,4.0,8.0,7.13
2023-08-11,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,140.94,89.94,18.88,22.28,24.14,18.88,21.77,24.14,-0.2497,1,1.079,4.61,1.72,5.26,0.2416,4,0,8,3,32,0,0,0,0,1,0,0,10.0,6.0,9.0,8.29,7.33
2023-08-12,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,140.94,89.94,21.04,21.95,22.64,21.04,21.88,22.64,-0.137,1,1.0736,2.45,1.61,1.6,0.0731,5,1,8,3,32,0,0,0,0,1,0,0,6.0,14.0,5.0,8.29,7.23
2023-08-13,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,164.43,104.93,19.25,21.39,24.15,19.25,21.6,24.15,-0.1734,1,1.0875,4.24,1.89,4.9,0.2269,6,1,8,3,32,0,0,0,0,1,0,0,6.0,11.0,3.0,7.14,7.27
2023-08-14,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,2,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,46.98,29.98,20.93,23.05,22.17,20.93,22.05,23.05,-0.0657,1,1.0653,2.56,1.44,2.12,0.0961,0,0,8,3,33,0,0,0,0,1,0,0,7.0,9.0,10.0,6.57,7.4
2023-08-15,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,117.45,74.95,22.1,22.26,22.67,22.1,22.34,22.67,0.0038,0,1.0515,1.39,1.15,0.57,0.0255,1,0,8,3,33,1,0,0,0,1,0,6,2.0,1.0,8.0,5.57,7.13
2023-08-16,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,140.94,89.94,21.2,20.8,22.23,20.8,21.41,22.23,0.0087,0,1.0972,2.69,2.08,1.43,0.0668,2,0,8,3,33,0,0,0,0,1,0,0,5.0,7.0,11.0,6.14,7.03
2023-08-17,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,93.96,59.96,20.97,22.69,22.77,20.97,22.14,22.77,0.0251,0,1.061,2.52,1.35,1.8,0.0813,3,0,8,3,33,0,0,0,0,1,0,0,6.0,10.0,8.0,6.0,6.87
2023-08-18,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,140.94,89.94,22.4,22.8,21.22,21.22,22.14,22.8,-0.0808,1,1.061,2.27,1.35,1.58,0.0714,4,0,8,3,33,0,0,0,0,1,0,0,4.0,6.0,7.0,5.14,6.73
2023-08-19,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,5,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,117.45,74.95,20.19,20.39,23.27,20.19,21.28,23.27,-0.0097,0,1.1039,3.3,2.21,3.08,0.1447,5,1,8,3,33,0,0,0,0,1,0,0,6.0,6.0,5.0,5.14,6.7
2023-08-20,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,211.41,134.91,20.93,21.32,22.91,20.93,21.72,22.91,-0.1169,1,1.0815,2.56,1.77,1.98,0.0912,6,1,8,3,33,0,0,0,0,1,0,0,5.0,7.0,3.0,5.0,6.7
2023-08-21,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,234.9,149.9,22.05,21.31,21.78,21.31,21.71,22.05,-0.021,0,1.082,2.18,1.78,0.74,0.0341,0,0,8,3,34,0,0,0,0,1,0,0,9.0,2.0,6.0,5.29,6.9
2023-08-22,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,6,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,140.94,89.94,18.88,21.72,24.51,18.88,21.7,24.51,-0.176,1,1.0825,4.61,1.79,5.63,0.2594,1,0,8,3,34,0,0,0,0,1,0,0,10.0,5.0,8.0,6.43,7.03
2023-08-23,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,187.92,119.92,19.87,22.59,21.96,19.87,21.47,22.59,-0.0402,0,1.0941,3.62,2.02,2.72,0.1267,2,0,8,3,34,0,0,0,0,1,0,0,6.0,6.0,10.0,6.57,6.97
2023-08-24,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,10,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,234.9,149.9,22.21,23.49,20.98,20.98,22.23,23.49,-0.0231,0,1.0567,2.51,1.26,2.51,0.1129,3,0,8,3,34,0,0,0,0,1,0,9,8.0,4.0,6.0,6.86,6.9
2023-08-25,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,93.96,59.96,19.77,23.33,22.72,19.77,21.94,23.33,-0.1715,1,1.0706,3.72,1.55,3.56,0.1623,4,0,8,3,34,0,0,0,0,1,0,5,10.0,6.0,9.0,7.71,7.03
2023-08-26,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,11,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,258.39,164.89,19.56,23.52,24.34,19.56,22.47,24.34,-0.0488,0,1.0454,3.93,1.02,4.78,0.2127,5,1,8,3,34,0,0,0,0,1,0,0,4.0,5.0,2.0,7.43,6.87
2023-08-27,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,187.92,119.92,18.96,21.28,23.99,18.96,21.41,23.99,-0.0995,1,1.0972,4.53,2.08,5.03,0.2349,6,1,8,3,34,0,0,0,0,1,0,0,11.0,9.0,6.0,8.29,7.17
2023-08-28,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,8,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,187.92,119.92,19.17,22.29,21.39,19.17,20.95,22.29,-0.2519,1,1.1212,4.32,2.54,3.12,0.1489,0,0,8,3,35,0,0,0,0,1,0,3,8.0,10.0,9.0,8.14,7.23
2023-08-29,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,7,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,164.43,104.93,21.42,21.97,21.53,21.42,21.64,21.97,0.0111,0,1.0855,2.07,1.85,0.55,0.0254,1,0,8,3,35,0,0,0,0,1,0,0,8.0,6.0,8.0,7.86,7.2
2023-08-30,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,211.41,134.91,19.1,21.67,21.32,19.1,20.7,21.67,-0.1402,1,1.1348,4.39,2.79,2.57,0.1242,2,0,8,3,35,0,0,0,0,1,0,0,7.0,8.0,10.0,8.0,7.17
2023-08-31,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,9,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,211.41,134.91,18.86,23.46,22.36,18.86,21.56,23.46,-0.1576,1,1.0895,4.63,1.93,4.6,0.2134,3,0,8,3,35,0,0,0,0,1,0,0,9.0,10.0,8.0,8.14,7.13
2023-09-01,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,3,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,70.47,44.97,22.22,23.65,24.58,22.22,23.48,24.58,-0.0505,1,1.0004,1.27,0.01,2.36,0.1005,4,0,9,3,35,0,0,0,0,0,0,0,9.0,4.0,3.0,8.0,7.17
2023-09-02,SKU-011,Botella térmica 750ml,Hidratacion,Shopify,4,22.9,23.49,8.5,14.99,0.6381,10.62,0.0,0,93.96,59.96,21.01,22.7,22.49,21.01,22.07,22.7,-0.0132,0,1.0643,2.48,1.42,1.69,0.0766,5,1,9,3,35,0,0,0,0,0,0,0,3.0,11.0,8.0,7.86,7.17
